month,year,amphoe_code,Rain_Avg
มกราคม,2010,9607,112.98
มกราคม,2010,9608,120.28
มกราคม,2010,9609,119.55
มกราคม,2010,9610,123.59
มกราคม,2010,9611,123.26
มกราคม,2010,9612,114.26
มกราคม,2010,9613,125.95
มกราคม,2010,4029,46.57
มกราคม,2010,4016,48.69
มกราคม,2010,1025,89.65
มกราคม,2010,1017,89.77
มกราคม,2010,1045,83.27
มกราคม,2010,1048,78.89
มกราคม,2010,1011,47.39
มกราคม,2010,1026,92.1
มกราคม,2010,1019,84.6
มกราคม,2010,1002,90.93
มกราคม,2010,1044,60.22
มกราคม,2010,1014,92.39
มกราคม,2010,1020,87.23
มกราคม,2010,1037,92.7
มกราคม,2010,1001,89.94
มกราคม,2010,1008,92.14
มกราคม,2010,1007,93.48
มกราคม,2010,1040,77.17
มกราคม,2010,1034,60.42
มกราคม,2010,1039,75.9
มกราคม,2010,1016,86.75
มกราคม,2010,1022,82.01
มกราคม,2010,1013,92.25
มกราคม,2010,1033,85.26
มกราคม,2010,1015,85.4
มกราคม,2010,1018,88.9
มกราคม,2010,1032,43.11
มกราคม,2010,1004,93.63
มกราคม,2010,1023,75.16
มกราคม,2010,1028,91.98
มกราคม,2010,1012,85.85
มกราคม,2010,1035,78.39
มกราคม,2010,1031,85.87
มกราคม,2010,1009,38.26
มกราคม,2010,1024,79.21
มกราคม,2010,1050,72.6
มกราคม,2010,1047,19.75
มกราคม,2010,1021,54.87
มกราคม,2010,1036,117.14
มกราคม,2010,1003,58.94
มกราคม,2010,1042,96.65
มกราคม,2010,1046,71.72
มกราคม,2010,1041,106.71
มกราคม,2010,1005,96.19
มกราคม,2010,1030,92.69
มกราคม,2010,1043,76
มกราคม,2010,1010,61.14
มกราคม,2010,1038,89.48
มกราคม,2010,1027,77.13
มกราคม,2010,1006,71.18
มกราคม,2010,1049,67.08
มกราคม,2010,1029,92.25
กุมภาพันธ์,2010,1101,0.48
กุมภาพันธ์,2010,1102,17.74
กุมภาพันธ์,2010,1103,3.38
กุมภาพันธ์,2010,1104,1.34
กุมภาพันธ์,2010,1105,3.28
กุมภาพันธ์,2010,1106,21.05
กุมภาพันธ์,2010,1201,6.25
กุมภาพันธ์,2010,1202,4.19
กุมภาพันธ์,2010,1203,4.29
กุมภาพันธ์,2010,1204,4.86
กุมภาพันธ์,2010,1205,3.74
กุมภาพันธ์,2010,1206,5.92
กุมภาพันธ์,2010,1301,7.48
กุมภาพันธ์,2010,1302,5.3
กุมภาพันธ์,2010,1303,9.14
กุมภาพันธ์,2010,1304,6.7
กุมภาพันธ์,2010,1305,4.91
กุมภาพันธ์,2010,1306,10.1
กุมภาพันธ์,2010,1307,5.45
กุมภาพันธ์,2010,1401,2.35
กุมภาพันธ์,2010,1402,0
กุมภาพันธ์,2010,1403,0.28
กุมภาพันธ์,2010,1404,3.51
กุมภาพันธ์,2010,1405,2.01
กุมภาพันธ์,2010,1406,3.57
กุมภาพันธ์,2010,1407,0.83
กุมภาพันธ์,2010,1408,0.39
กุมภาพันธ์,2010,1409,0.11
กุมภาพันธ์,2010,1410,2.59
กุมภาพันธ์,2010,1411,3.43
กุมภาพันธ์,2010,1412,1.1
กุมภาพันธ์,2010,1413,0.67
กุมภาพันธ์,2010,1414,1.46
กุมภาพันธ์,2010,1415,0.79
กุมภาพันธ์,2010,1416,0.72
กุมภาพันธ์,2010,1501,0.79
กุมภาพันธ์,2010,1502,0.81
กุมภาพันธ์,2010,1503,1.55
กุมภาพันธ์,2010,1504,0.19
กุมภาพันธ์,2010,1505,0.19
กุมภาพันธ์,2010,1506,0.07
กุมภาพันธ์,2010,1507,0.09
กุมภาพันธ์,2010,1601,0.75
กุมภาพันธ์,2010,1602,0.58
กุมภาพันธ์,2010,1603,0.2
กุมภาพันธ์,2010,1604,0
กุมภาพันธ์,2010,1605,0.49
กุมภาพันธ์,2010,1606,0.07
กุมภาพันธ์,2010,1607,0.13
กุมภาพันธ์,2010,1608,0.1
กุมภาพันธ์,2010,1609,0.06
กุมภาพันธ์,2010,1610,0.17
กุมภาพันธ์,2010,1611,0.03
กุมภาพันธ์,2010,1701,0.3
กุมภาพันธ์,2010,1702,0.14
กุมภาพันธ์,2010,1703,0.22
กุมภาพันธ์,2010,1704,0.78
กุมภาพันธ์,2010,1705,0.41
กุมภาพันธ์,2010,1706,0.06
กุมภาพันธ์,2010,1801,0
กุมภาพันธ์,2010,1802,0.02
กุมภาพันธ์,2010,1803,0.03
กุมภาพันธ์,2010,1804,0
กุมภาพันธ์,2010,1805,0.01
กุมภาพันธ์,2010,1806,0.04
กุมภาพันธ์,2010,1807,0.06
กุมภาพันธ์,2010,1808,0.09
กุมภาพันธ์,2010,1901,1.73
กุมภาพันธ์,2010,1902,1.3
กุมภาพันธ์,2010,1903,1.01
กุมภาพันธ์,2010,1904,4.7
กุมภาพันธ์,2010,1905,0.08
กุมภาพันธ์,2010,1906,0.12
กุมภาพันธ์,2010,1907,0.5
กุมภาพันธ์,2010,1908,0.56
กุมภาพันธ์,2010,1909,0.53
กุมภาพันธ์,2010,1910,0.22
กุมภาพันธ์,2010,1911,1.08
กุมภาพันธ์,2010,1912,1.2
กุมภาพันธ์,2010,1913,0.87
กุมภาพันธ์,2010,2001,21.8
กุมภาพันธ์,2010,2002,14.16
กุมภาพันธ์,2010,2003,11.81
กุมภาพันธ์,2010,2004,1.61
กุมภาพันธ์,2010,2005,27.94
กุมภาพันธ์,2010,2006,23.95
กุมภาพันธ์,2010,2007,10.74
กุมภาพันธ์,2010,2008,5.56
กุมภาพันธ์,2010,2009,0.82
กุมภาพันธ์,2010,2010,16.67
กุมภาพันธ์,2010,2011,24.08
กุมภาพันธ์,2010,2101,5.3
กุมภาพันธ์,2010,2102,0.81
กุมภาพันธ์,2010,2103,12.57
กุมภาพันธ์,2010,2104,8.84
กุมภาพันธ์,2010,2105,6.22
กุมภาพันธ์,2010,2106,7.45
กุมภาพันธ์,2010,2107,24.92
กุมภาพันธ์,2010,2108,7.39
กุมภาพันธ์,2010,2201,32.46
กุมภาพันธ์,2010,2202,31.18
กุมภาพันธ์,2010,2203,49.1
กุมภาพันธ์,2010,2204,40.45
กุมภาพันธ์,2010,2205,58.68
กุมภาพันธ์,2010,2206,31.28
กุมภาพันธ์,2010,2207,30.54
กุมภาพันธ์,2010,2208,29.75
กุมภาพันธ์,2010,2209,48.25
กุมภาพันธ์,2010,2210,38.69
กุมภาพันธ์,2010,2301,56.18
กุมภาพันธ์,2010,2302,91.56
กุมภาพันธ์,2010,2303,49.41
กุมภาพันธ์,2010,2304,56.28
กุมภาพันธ์,2010,2305,51.56
กุมภาพันธ์,2010,2306,74.93
กุมภาพันธ์,2010,2307,57.06
กุมภาพันธ์,2010,2401,19.76
กุมภาพันธ์,2010,2402,26.87
กุมภาพันธ์,2010,2403,13.67
กุมภาพันธ์,2010,2404,23.02
กุมภาพันธ์,2010,2405,24.29
กุมภาพันธ์,2010,2406,20.2
กุมภาพันธ์,2010,2407,26.34
กุมภาพันธ์,2010,2408,14.65
กุมภาพันธ์,2010,2409,26.58
กุมภาพันธ์,2010,2410,19.72
กุมภาพันธ์,2010,2411,27.44
กุมภาพันธ์,2010,2501,19.29
กุมภาพันธ์,2010,2502,3.6
กุมภาพันธ์,2010,2503,5.91
กุมภาพันธ์,2010,2506,25.22
กุมภาพันธ์,2010,2507,9.35
กุมภาพันธ์,2010,2508,9.28
กุมภาพันธ์,2010,2509,21.04
กุมภาพันธ์,2010,2601,5.02
กุมภาพันธ์,2010,2602,13
กุมภาพันธ์,2010,2603,7.32
กุมภาพันธ์,2010,2604,11.96
กุมภาพันธ์,2010,2701,13.73
กุมภาพันธ์,2010,2702,20.68
กุมภาพันธ์,2010,2703,24.02
กุมภาพันธ์,2010,2704,17.83
กุมภาพันธ์,2010,2705,16.8
กุมภาพันธ์,2010,2706,23.53
กุมภาพันธ์,2010,2707,14.93
กุมภาพันธ์,2010,2708,24.16
กุมภาพันธ์,2010,2709,24.5
กุมภาพันธ์,2010,3001,4.02
กุมภาพันธ์,2010,3002,19.43
กุมภาพันธ์,2010,3003,23.85
กุมภาพันธ์,2010,3004,13.99
กุมภาพันธ์,2010,3005,14.14
กุมภาพันธ์,2010,3006,23.58
กุมภาพันธ์,2010,3007,25.01
กุมภาพันธ์,2010,3008,1.07
กุมภาพันธ์,2010,3009,8.95
กุมภาพันธ์,2010,3010,12.85
กุมภาพันธ์,2010,3011,15.51
กุมภาพันธ์,2010,3012,14.51
กุมภาพันธ์,2010,3013,16.82
กุมภาพันธ์,2010,3014,17.86
กุมภาพันธ์,2010,3015,25.21
กุมภาพันธ์,2010,3016,29.24
กุมภาพันธ์,2010,3017,29.7
กุมภาพันธ์,2010,3018,13.47
กุมภาพันธ์,2010,3019,9.08
กุมภาพันธ์,2010,3020,4.36
กุมภาพันธ์,2010,3021,3.2
กุมภาพันธ์,2010,3022,32.21
กุมภาพันธ์,2010,3023,14.2
กุมภาพันธ์,2010,3024,24.44
กุมภาพันธ์,2010,3025,16.37
กุมภาพันธ์,2010,3026,0.95
กุมภาพันธ์,2010,3027,29.97
กุมภาพันธ์,2010,3028,12.9
กุมภาพันธ์,2010,3029,34.07
กุมภาพันธ์,2010,3030,15.54
กุมภาพันธ์,2010,3031,17.36
กุมภาพันธ์,2010,3032,13.91
กุมภาพันธ์,2010,3101,19.41
กุมภาพันธ์,2010,3102,39.62
กุมภาพันธ์,2010,3103,9.34
กุมภาพันธ์,2010,3104,25.77
กุมภาพันธ์,2010,3105,27.3
กุมภาพันธ์,2010,3106,23.42
กุมภาพันธ์,2010,3107,17.35
กุมภาพันธ์,2010,3108,19.27
กุมภาพันธ์,2010,3109,22.74
กุมภาพันธ์,2010,3110,28.53
กุมภาพันธ์,2010,3111,20.61
กุมภาพันธ์,2010,3112,25.76
กุมภาพันธ์,2010,3113,16.32
กุมภาพันธ์,2010,3114,28.12
กุมภาพันธ์,2010,3115,16.13
กุมภาพันธ์,2010,3116,22.51
กุมภาพันธ์,2010,3117,26.6
กุมภาพันธ์,2010,3118,27
กุมภาพันธ์,2010,3119,22.88
กุมภาพันธ์,2010,3120,24.26
กุมภาพันธ์,2010,3121,35.91
กุมภาพันธ์,2010,3122,46.02
กุมภาพันธ์,2010,3123,26.45
กุมภาพันธ์,2010,3201,6.93
กุมภาพันธ์,2010,3202,9.24
กุมภาพันธ์,2010,3203,5.2
กุมภาพันธ์,2010,3204,10.83
กุมภาพันธ์,2010,3205,9.99
กุมภาพันธ์,2010,3206,13.62
กุมภาพันธ์,2010,3207,7.27
กุมภาพันธ์,2010,3208,7.16
กุมภาพันธ์,2010,3209,11.09
กุมภาพันธ์,2010,3210,12.67
กุมภาพันธ์,2010,3211,11
กุมภาพันธ์,2010,3212,12.61
กุมภาพันธ์,2010,3213,13.98
กุมภาพันธ์,2010,3214,16.04
กุมภาพันธ์,2010,3215,12.62
กุมภาพันธ์,2010,3216,9.76
กุมภาพันธ์,2010,3217,10.56
กุมภาพันธ์,2010,3301,11.78
กุมภาพันธ์,2010,3302,11.69
กุมภาพันธ์,2010,3303,12.12
กุมภาพันธ์,2010,3304,11.01
กุมภาพันธ์,2010,3305,10.18
กุมภาพันธ์,2010,3306,10.92
กุมภาพันธ์,2010,3307,13.27
กุมภาพันธ์,2010,3308,10.39
กุมภาพันธ์,2010,3309,8.03
กุมภาพันธ์,2010,3310,10.56
กุมภาพันธ์,2010,3311,12.92
กุมภาพันธ์,2010,3312,13.1
กุมภาพันธ์,2010,3313,12.22
กุมภาพันธ์,2010,3314,11.53
กุมภาพันธ์,2010,3315,11.9
กุมภาพันธ์,2010,3316,10.94
กุมภาพันธ์,2010,3317,9.94
กุมภาพันธ์,2010,3318,12.68
กุมภาพันธ์,2010,3319,12
กุมภาพันธ์,2010,3320,11.75
กุมภาพันธ์,2010,3321,12.48
กุมภาพันธ์,2010,3322,8.36
กุมภาพันธ์,2010,3401,12.1
กุมภาพันธ์,2010,3402,12.16
กุมภาพันธ์,2010,3403,12.42
กุมภาพันธ์,2010,3404,11.5
กุมภาพันธ์,2010,3405,9.87
กุมภาพันธ์,2010,3407,12.63
กุมภาพันธ์,2010,3408,13.74
กุมภาพันธ์,2010,3409,13.53
